x,y,h
404946.09,5015494.85,3.574373
404924.14,5015480.33,11.00987
404924.83,5015487.73,10.84781
404929.41,5015491.04,8.112576
404936.24,5015499.47,5.774475
404926.08,5015498.89,1.457248
404922.4,5015495.6,10.48799
404997.71,5015463.89,3.07743
404999.56,5015470.39,2.375768
404984.6,5015497.47,4.315688
404991.3,5015492.97,9.450783
404997.19,5015490.74,15.84756
404990.56,5015483.83,3.619749
404987.46,5015478.09,13.01762
404998.16,5015482.91,11.40291
404706.23,5015237.33,20.34012
404850.31,5015251.77,16.58317
404847.31,5015257.18,26.27338
404795.56,5015221.34,20.46494
404843.59,5015261.02,20.56499
404849.39,5015288.1,24.6922
404844.83,5015293.78,20.02903
404851.18,5015306.14,29.18275
404843.36,5015306.67,28.56534
404849.2,5015312.66,27.77629
404837.29,5015308.87,27.67427
404831.34,5015307.71,18.01129
404843.44,5015314.35,25.73681
404827.2,5015316.65,16.0823
404839.16,5015330.92,13.91949
404792.57,5015306.33,26.88166
404772.8,5015296.45,14.10556
404766.92,5015316.51,23.81205
404687.23,5015384.95,23.91845
404640.39,5015344.1,16.69665
404691.03,5015379.98,21.13952
404697.94,5015378.99,25.30461
404685.08,5015369.41,26.24511
404708.98,5015377.16,26.95589
404684.27,5015339.17,18.33092
404848.9,5015337.93,21.28471
404843.03,5015340.12,22.59394
404850.53,5015346.24,13.76974
404835.78,5015345.26,20.01683
404847.04,5015354.04,18.65658
404823.88,5015336.95,21.9519
404849.73,5015357.76,21.0802
404831.88,5015355.78,16.48766
404805.33,5015339.53,26.69366
404843.53,5015367.65,17.91833
404810.62,5015342.63,28.16562
404846.64,5015374.66,25.27281
404827.31,5015364.45,16.81816
404849.79,5015387,24.62219
404807.36,5015357.69,21.14821
404826.18,5015373.56,24.04148
404791.45,5015349.88,28.97376
404830.37,5015382.24,22.75482
404796.59,5015357.82,20.06375
404816.76,5015375.59,23.23829
404781.18,5015351.25,24.98986
404821.64,5015381.68,24.28195
404831.88,5015392.56,26.07642
404729.93,5015466.92,11.56432
404744.84,5015457.19,11.07786
404756.84,5015461.63,20.18209
404739.78,5015449.04,11.2511
404764.72,5015445.67,25.58384
404770.54,5015448.92,24.39328
404790.12,5015458.55,25.47995
404768.61,5015440.18,23.26932
404752.13,5015428.14,16.71516
404801.89,5015463.45,20.145
404792.86,5015453.5,20.09953
404808.66,5015464.19,22.96995
404752.09,5015414.71,24.82748
404759.36,5015418.18,20.64825
404756.81,5015413.5,22.53335
404775.08,5015424.31,18.08039
404783.29,5015429.45,22.80871
404825.36,5015458,20.09534
404790.27,5015432.22,24.43532
404812.86,5015445.26,25.3894
404774.68,5015418.79,17.2666
404820.64,5015452.32,22.82937
404807.52,5015440.42,17.18034
404805.2,5015435,17.01909
404819.82,5015439.74,23.71535
404828.49,5015446.14,20.12379
404815.3,5015433.77,17.71571
404778.52,5015406.44,20.75186
404723.85,5015368.8,20.38168
404819.67,5015433.49,19.29414
404849.12,5015452.68,20.40211
404831.64,5015436.42,19.68523
404820.95,5015426.03,18.47787
404779.55,5015394.72,18.29217
404844.05,5015439.6,20.03176
404813.73,5015415.08,19.0006
404792.98,5015400.18,14.51586
404825.74,5015420.47,16.95183
404841.98,5015431.26,20.22673
404836.12,5015427.72,18.76854
404782.45,5015387.34,22.84039
404842.45,5015414.29,23.04813
404786.99,5015373.92,21.31742
404811.47,5015387.74,21.1575
404842.35,5015406.68,20.02969
404838.86,5015402.64,24.03159
404913.69,5015206.17,20.45626
404908.41,5015208.67,19.97179
404912.23,5015213.85,14.6747
404906.23,5015222.95,20.37321
404901.56,5015221.14,21.2509
404881.11,5015214.09,23.07507
404913.74,5015236.62,17.50234
404872.69,5015210.29,25.02949
404900.37,5015235.21,23.26575
404903.47,5015244.61,23.41728
404868.77,5015222.11,24.66236
404858.84,5015248.26,29.14332
404889.45,5015266.44,28.1217
404855.54,5015239.29,29.34471
404901.73,5015267.41,30.70447
404891.34,5015259.18,28.30432
404883.49,5015251.28,29.3238
404897.89,5015259.44,29.31161
404906.99,5015264.6,28.44983
404869.34,5015235.79,21.26671
404892.8,5015248.15,27.74278
404889.95,5015240.97,29.33138
404976.2,5015221.57,24.48448
404963.05,5015213.2,25.91247
404966.84,5015224.07,26.13182
404973.55,5015232.52,27.16843
404960.78,5015225.97,23.87846
404936.65,5015211.64,21.32744
404967.9,5015236.8,26.10787
404950.44,5015224.81,25.75904
404953.28,5015229.6,20.50764
404966.83,5015241.13,26.4674
404956.76,5015235.99,27.87997
404955.8,5015240.41,27.15196
404947.51,5015236.69,25.23447
404960.12,5015248.58,29.95677
404952.79,5015247.21,25.12497
404938.3,5015236.85,17.33276
404970.42,5015259.38,22.74892
404944.96,5015246.26,23.61678
404947.53,5015250.13,27.15185
404956.57,5015260.27,25.11681
404961.79,5015263.79,24.0395
404951.45,5015260.97,21.04443
404875.45,5015326.18,25.40417
404868.2,5015325.64,24.41335
404872.3,5015330.1,25.8655
404855.35,5015320.12,25.28242
404861.38,5015327.29,22.28406
404852.17,5015330.68,21.70839
404859.17,5015334.61,22.93795
404898.72,5015332.44,30.70541
404853,5015300.33,28.47845
404859.25,5015303.43,29.25337
404880.27,5015319.59,22.12824
404865.66,5015304.83,26.15835
404885.61,5015319.07,28.15837
404874.75,5015313.2,22.52558
404897.99,5015326.04,32.2933
404900.61,5015328,30.84466
404859.99,5015298.88,28.00912
404894.84,5015317.51,31.78593
404905.36,5015320.7,19.15637
404857.37,5015285.48,13.58716
404865.61,5015289.08,26.12316
404913.88,5015322.76,24.43094
404886.33,5015302.81,27.56188
404892.84,5015305.15,26.31869
404910.8,5015316.48,30.14189
404863.87,5015279.69,30.7808
404913.87,5015303.82,31.07671
404872.41,5015276.17,20.72913
404882.8,5015282.97,25.96298
404893.97,5015291.52,27.79001
404912.7,5015296.84,30.36264
404897.17,5015284.86,28.76457
404907.43,5015285.39,27.80349
404891.93,5015272.24,29.9573
404904.98,5015278.9,27.92696
404906.68,5015269.11,29.0945
404971.57,5015266.28,21.11504
404962.87,5015275.1,21.39582
404955.37,5015270.57,17.43598
404954.92,5015280.92,26.28178
404929.05,5015330.14,28.69002
404931.8,5015326.36,30.36078
404945.93,5015327.29,26.31582
404918.65,5015307.16,30.21086
404937.27,5015317.4,27.43787
404931.17,5015313.02,29.12677
404953.94,5015322.31,27.98158
404926.42,5015303.5,30.867
404920.93,5015296.78,26.13293
404960.24,5015322.14,28.89145
404950.05,5015310.81,29.66907
404958.28,5015316.16,29.59951
404967.09,5015322.27,27.00628
404936,5015300.69,27.25409
404945.16,5015307.72,26.1458
404972.11,5015322.96,29.28788
404920.58,5015288.17,23.29703
404926.18,5015289.7,25.25935
404956.14,5015308.06,26.28545
404916.68,5015280.16,28.2985
404935.41,5015292.58,26.02659
404948.37,5015299.96,29.64577
404932.37,5015288.53,20.46572
404968,5015304.93,29.22696
404945.57,5015291.99,20.46931
404955.68,5015289.74,15.29936
404970.37,5015298.94,30.70126
404978.3,5015297.82,32.03831
404962.77,5015284.45,26.15132
404983.77,5015282.72,13.45945
404984.94,5015309.05,29.48292
404989.37,5015317.2,28.8529
404985.14,5015319.61,30.16568
404891.42,5015336.91,29.30917
404889.1,5015341.25,26.49009
404913.48,5015359.08,30.3537
404883.27,5015337.03,27.61551
404887.78,5015350.25,30.25819
404871.7,5015339.56,23.07901
404900.37,5015359.12,31.6991
404911.21,5015367.12,26.69129
404878.88,5015351.11,25.88055
404862.46,5015337.89,26.61137
404891.38,5015361.66,27.17212
404871.96,5015347.85,25.61517
404886.17,5015360.17,27.91913
404898.96,5015371.55,29.13845
404880.11,5015359.48,28.09079
404890.34,5015367.13,27.46562
404857.03,5015343.94,18.68323
404878.76,5015367.41,28.45549
404885.21,5015370.7,25.76094
404912.31,5015390.5,29.9742
404899.71,5015381.48,28.99174
404905.52,5015385.38,26.24545
404858.69,5015352.3,24.31611
404865.25,5015360.45,27.45521
404860.91,5015364.25,24.194
404867.65,5015370.24,25.28717
404868.28,5015377.94,25.03491
404891.47,5015395.22,29.49153
404881.77,5015388.93,28.32598
404878.78,5015394.56,26.45795
404868.93,5015386.36,22.63212
404874.64,5015391.3,25.66783
404859.73,5015381.1,18.51559
404857.18,5015389.89,21.14103
404908.12,5015343.98,32.07052
404973.52,5015335.03,27.88267
404978.23,5015343.14,29.15382
404961.87,5015333.6,27.34064
404981.81,5015355.07,32.30437
404958.8,5015340.55,24.17953
404975.02,5015351.34,25.96751
404944.09,5015334.47,28.48834
404976.58,5015358.95,22.73635
404982.41,5015368.74,27.28429
404960.67,5015351.82,28.37382
404950.38,5015345.74,24.08434
404969.19,5015364.17,24.96563
404942.77,5015346.26,23.39006
404932.72,5015340.01,27.61001
404944.09,5015352.53,23.81115
404974.01,5015374.37,27.49473
404983.13,5015379.63,28.11123
404920.45,5015334.53,27.0045
404958.97,5015369.09,29.57422
404921.56,5015358.71,27.33448
404965.35,5015389.99,24.21952
404923.36,5015363.27,27.60482
404932.57,5015372.22,24.04026
404963.36,5015396.72,19.69389
404939.09,5015387.01,18.40319
404932.16,5015382.26,22.4606
404917.95,5015372.89,16.41378
404937.49,5015394.08,21.31308
404923.08,5015388.1,27.16845
404924.24,5015393.19,26.11901
404954.09,5015376.98,27.29174
404944.6,5015366.88,26.78761
404971.44,5015384.46,29.35491
404952.88,5015368.87,26.8216
404982.52,5015388.45,26.00147
404968.82,5015377.1,28.005
404923.44,5015344.44,19.49547
404910.85,5015403.89,28.05197
404917.56,5015412.36,23.52106
404897.39,5015399.71,24.91043
404903.68,5015405.35,15.66844
404897.48,5015403.86,23.68806
404912.58,5015419.71,25.8696
404893.11,5015408.61,26.35617
404883.41,5015402.54,28.78475
404908.48,5015423.4,22.63653
404917.21,5015431.65,24.49797
404881.28,5015405.99,27.78049
404890.49,5015415.5,24.34856
404901.82,5015427.2,25.82348
404897.79,5015424.27,25.52503
404877.07,5015412.07,25.54281
404899.54,5015433.41,25.0941
404915.07,5015443.57,18.91372
404855.11,5015403.28,23.40148
404876.05,5015418.18,24.21767
404870.25,5015417.42,23.48981
404888.55,5015429.89,23.47378
404892.91,5015434.12,22.22625
404910.37,5015450.55,17.41395
404854.96,5015409.3,22.46429
404859.93,5015419.17,22.65751
404887.18,5015438.81,19.95278
404910.31,5015454.45,17.16208
404917.13,5015460.14,23.93547
404854.3,5015418.19,20.50521
404869.95,5015432.82,24.69564
404888.09,5015446.97,20.42272
404872.54,5015439.45,21.635
404905.77,5015463.36,17.14709
404890.55,5015456.08,18.358
404855.1,5015428.89,23.64996
404861.73,5015435.32,23.23383
404872.03,5015449.61,20.48306
404861.72,5015445,21.48793
404874.39,5015459.59,14.93412
404974.94,5015402.64,22.90478
404936.02,5015400.19,21.5352
404973.24,5015427.21,20.92808
404978.53,5015430.73,19.28792
404952.88,5015415.92,14.23413
404941.98,5015411.69,17.82085
404931.43,5015405.55,20.36585
404977.24,5015445.2,17.15002
404940.23,5015420.99,23.37887
404928.36,5015411.5,22.62264
404926.53,5015416.19,17.64893
404940.49,5015427.93,22.74475
404919.1,5015424.34,25.5675
404931.99,5015443.09,22.34747
404937.01,5015453.1,15.91733
404923.08,5015449.45,22.13695
404928.89,5015461,15.94833
404999.52,5015336.56,25.23184
404993.5,5015337.3,27.69456
404983.83,5015361.39,26.03008
404986.4,5015365.1,26.46871
404990.42,5015372.96,27.34894
404985.4,5015374.09,19.58888
404999.24,5015387.08,24.6538
404998.77,5015392.73,18.44398
404989.21,5015387.28,25.91684
404986.49,5015401.03,24.5563
404995.06,5015426.94,23.81805
404994.06,5015413.52,24.078
404659.3,5015499.56,12.45157
404717.74,5015499.7,12.86502
404851.86,5015474.97,17.73895
404847.41,5015470.54,21.15673
404823.06,5015470.99,17.7965
404834.96,5015480.25,10.94027
404852.73,5015495.71,18.76226
404836.35,5015489.32,18.13208
404810.53,5015471.99,23.35157
404819.64,5015479.35,23.36065
404837.96,5015495.12,15.47965
404805.59,5015478.42,21.71018
404810.07,5015483.44,23.6014
404790.64,5015470.45,21.80177
404811.14,5015498.36,20.27898
404801.38,5015490.12,16.67278
404805.2,5015499.18,23.14588
404760.15,5015468.7,20.78241
404754.48,5015472.35,19.54
404996.29,5015498.45,16.87093
404949.41,5015468.8,15.09647
404957.09,5015477.23,13.44915
404955.79,5015483.49,13.96704
404926.75,5015465.91,17.10471
404937.91,5015477.31,16.98481
404931.37,5015484.33,14.32535
404898.54,5015476.64,15.6679
404882.01,5015477.72,17.62844
404862.52,5015466.04,20.99532
404892.52,5015493.09,14.84852
404868.82,5015479.61,20.57278
404877.67,5015486.98,20.97834
404868.12,5015498.11,19.39548
404857.51,5015492.75,15.12858
404518.86,5015007.32,15.76389
404575.83,5015001.14,10.29547
404514.37,5015076.33,11.87009
404518.72,5015068.94,12.19267
404505.71,5015059.14,10.4864
404510.78,5015057.38,12.00777
404501.37,5015050.97,13.62343
404522.61,5015073.75,11.92872
404531.29,5015076.87,11.98558
404529.14,5015065.68,10.88733
404524.48,5015057.65,12.26348
404521.71,5015051.56,12.66119
404521.37,5015045.68,12.65909
404573.68,5015069.51,10.7666
404537.97,5015048.89,10.90266
404525.43,5015042.06,10.67397
404573.53,5015064.64,13.91607
404579.39,5015062.67,12.91445
404527.45,5015030.84,13.81343
404578.81,5015055.84,11.66845
404523.93,5015022.79,13.17385
404583.86,5015044.6,11.91034
404577,5015043.11,13.39654
404558.61,5015025.94,15.56921
404556.01,5015017.85,12.51227
404572.5,5015023.21,12.19951
404569.62,5015011.51,11.77446
404579.85,5015010.79,9.961922
404504.62,5015140.46,5.952296
404507.85,5015136.59,5.562993
404500.38,5015130.09,10.83795
404514.3,5015133.77,3.491425
404519.28,5015131.88,1.442882
404502.66,5015111.53,13.28636
404510.7,5015112.02,10.43261
404512.77,5015103.79,10.71205
404518.75,5015083.28,11.0048
404505.1,5015082.09,11.44325
404512.44,5015087.55,11.42986
404513.1,5015094.28,11.40303
404515.36,5015098.5,11.1849
404521.45,5015102.56,10.62914
404537.96,5015104.31,1.680537
404545.12,5015104.38,3.188459
404552.56,5015102.64,2.418421
404530.46,5015085.34,8.966968
404539.67,5015089.42,8.909174
404528.07,5015078.23,10.2629
404536.77,5015081.65,9.003814
404545.37,5015085.31,11.69283
404543.53,5015080.03,12.03603
404538.37,5015076.39,10.7567
404547.5,5015078.79,11.48566
404524.45,5015105.91,10.15015
404560.73,5015108.25,0.7167157
404555.93,5015098.54,4.996781
404557.6,5015093.43,1.345363
404562.75,5015094.51,3.51228
404571.8,5015096.69,0.4005286
404570.91,5015090.85,5.071785
404559.01,5015077.56,10.47022
404583.71,5015085.07,2.031379
404553.2,5015120.07,1.097886
404545.98,5015116.58,1.204813
404542.09,5015119.38,0.9897858
404531.48,5015115.09,2.131081
404537.64,5015128.51,0.3095789
404523.25,5015123.51,3.412936
404536.2,5015135.15,0.4307874
404548.76,5015141.46,0.5237268
404543.6,5015138.72,2.537773
404582.07,5015132.46,5.910914
404554.86,5015111.8,0.4583368
404569.14,5015109.29,1.07473
404556.22,5015125.82,1.194396
404580.73,5015139.05,9.148101
404572.06,5015139.57,4.598672
404555.55,5015131.55,1.271643
404518.18,5015164.4,3.622515
404514.1,5015163.76,3.351645
404521.4,5015170.61,1.109699
404510.69,5015168.73,2.383419
404506.73,5015178.66,2.420949
404500.62,5015176.78,3.005642
404516.3,5015186.43,4.587136
404502.09,5015184.84,4.116858
404509.93,5015194.93,5.722301
404517.46,5015200.66,7.080856
404506.97,5015201.75,6.897254
404523.13,5015201.01,6.564005
404536.1,5015204.17,6.707236
404541.22,5015205.22,1.217412
404531.3,5015198.26,8.373017
404525.8,5015191.83,7.607891
404534.17,5015192.21,6.696617
404550.79,5015199.91,0.3189185
404557.01,5015200.56,0.3100006
404531.25,5015186.35,6.417519
404547.97,5015195.43,0.4908667
404524.43,5015181.02,7.99123
404535.35,5015185.35,5.401268
404559.49,5015195.51,0.4223523
404529.84,5015179.43,9.736237
404535.89,5015180.16,6.453629
404582.32,5015201.16,8.225141
404525.41,5015175.86,6.232709
404566.34,5015193.31,0.3691937
404541.24,5015180.31,8.973352
404564.8,5015188.7,0.2945239
404531.66,5015170.22,4.969532
404574.58,5015188.78,0.4466418
404537.37,5015170.76,8.409881
404544.03,5015169.6,8.75454
404578.31,5015186.65,2.651472
404557.3,5015172.36,5.376422
404572.55,5015179.27,0.3871948
404540.32,5015164.12,5.724697
404569.23,5015175.62,0.3718365
404537.32,5015158.55,1.521841
404554.6,5015165.84,7.847447
404574.5,5015174.63,0.3379816
404528.88,5015153.86,2.759114
404565.07,5015169.72,0.4012109
404536.9,5015153.15,1.222639
404524.81,5015146.89,0.2503601
404552.6,5015157.43,7.618894
404531.16,5015146.59,0.5108954
404575.53,5015166.34,3.120082
404537.96,5015141.94,0.9209546
404577.29,5015162.06,4.019735
404561.82,5015151.72,6.308666
404561.25,5015144.89,2.01855
404583.27,5015155.22,2.21614
404565.84,5015147.65,6.173234
404585.29,5015149.74,1.776945
404572.85,5015144.74,4.841124
404566.41,5015004.04,13.18333
404556.09,5015003.46,22.76255
404559.24,5015008.44,19.14999
404580.37,5015028.66,15.86868
404526.94,5015001.84,19.79187
404584.53,5015034.66,14.75974
404534.41,5015006.9,14.02345
404538.65,5015014.63,13.56915
404509.33,5015001.15,15.92554
404572.97,5015034.36,15.14184
404566.98,5015035.03,12.98921
404516.65,5015011.73,15.97795
404551.54,5015030.07,15.83895
404524.61,5015015.99,13.91298
404504.67,5015010.04,14.8585
404557.65,5015038.92,15.6355
404508.91,5015015.2,15.95434
404563.1,5015043.03,14.06651
404534.24,5015030.1,15.09551
404572.71,5015049.45,15.36326
404503.89,5015016.49,14.9098
404516.72,5015023.18,15.96182
404543.64,5015037.91,14.67957
404554.32,5015043.38,14.23949
404571.8,5015056.42,14.5075
404561.03,5015053.38,15.71042
404501.76,5015022.74,14.92554
404537.83,5015043.45,13.10569
404524.42,5015036.95,13.5196
404554.44,5015052.11,15.9781
404561.28,5015058.49,16.32309
404512.61,5015035.66,14.35384
404501.66,5015030.09,15.10895
404550.69,5015057.97,15.72143
404533.3,5015048.28,11.93678
404565.71,5015068.51,16.22651
404512.83,5015044.28,15.19087
404528.19,5015054.75,11.50766
404502.01,5015043.98,15.8526
404567.31,5015074.51,13.74208
404544.56,5015062.64,13.05259
404549.3,5015070.55,12.86822
404505.96,5015048.44,13.71265
404541.39,5015071.2,12.78117
404502.7,5015070.46,12.14545
404503.04,5015075.81,13.21902
404504.86,5015119.52,11.82372
404516.45,5015107.5,12.19087
404504.33,5015102.76,12.64778
404528.29,5015093.62,10.98643
404500.66,5015090.61,13.29824
404584.82,5015002.85,11.8217
404591.75,5015007.02,11.97925
404601.34,5015007.59,14.49947
404590.68,5015000.72,9.69939
404600.93,5015001.32,12.04871
404627.97,5015005.14,11.3714
404632.64,5015003.96,12.16842
404674.85,5015001.15,14.73991
404666.06,5015001.29,13.82378
404594.32,5015011.99,14.13576
404587.55,5015010.5,11.16043
404625.95,5015010.19,13.82618
404629.22,5015021.11,12.77682
404622.26,5015020.53,12.5107
404640.47,5015032.57,12.81911
404594.42,5015073.63,2.271683
404606.65,5015047.3,11.06751
404596.56,5015052.88,10.02433
404592.71,5015052.85,11.02753
404601.24,5015057.34,9.179079
404613.58,5015067.63,1.905586
404589.03,5015056.15,9.618294
404597.79,5015061.9,6.276818
404593.4,5015062.51,9.344532
404639.96,5015048.9,11.8636
404651.31,5015060,2.012559
404643.15,5015062.32,1.856093
404641.3,5015060.62,1.184377
404621.6,5015053.8,10.22236
404634.12,5015065.8,3.115392
404665.13,5015064.18,4.157175
404659.51,5015057.63,2.703341
404655.52,5015054.53,2.314171
404670.99,5015050.86,4.470845
404680.45,5015055.95,10.47049
404683.89,5015052.38,11.27638
404675.52,5015047.74,12.93762
404691.37,5015044.28,13.75939
404667.6,5015031.09,17.70391
404697.33,5015045.05,16.52131
404702.74,5015021.58,14.29379
404695.66,5015016.5,17.23588
404706.23,5015017.18,9.850227
404726.13,5015001.88,16.69705
404768.39,5015001.95,15.18227
404797.15,5015006.12,12.21324
404808.2,5015006.93,13.64882
404805.27,5015001.65,13.07566
404814.4,5015000.81,15.13662
404833.92,5015003.31,14.84426
404844.56,5015001.62,11.10402
404735.8,5015054.69,1.195737
404740.4,5015050.99,1.456484
404723.1,5015040.28,14.31627
404747.29,5015051.82,1.201577
404730.29,5015041.3,13.90692
404757.87,5015051.67,0.9354999
404732.99,5015034.86,8.506572
404739.56,5015039.86,5.913437
404763.67,5015049.52,1.070663
404720.69,5015025.02,13.33603
404738.54,5015034.32,8.452706
404734.13,5015029.67,8.308013
404758.73,5015039.42,11.47363
404748.61,5015032.74,12.86395
404727.11,5015022.89,14.50374
404770.76,5015044.8,1.66898
404743.11,5015026.06,13.30445
404727.09,5015015.4,16.99779
404758.54,5015031.84,12.89413
404771.22,5015030.48,11.05097
404762.36,5015025.89,13.57318
404780.16,5015031.38,10.21023
404769.93,5015022.24,10.84589
404746.73,5015010.09,12.64308
404801.65,5015046.6,1.48149
404784.51,5015033.72,10.49112
404818.08,5015049.82,0.5266522
404805.59,5015041.98,1.646802
404791.49,5015033.8,9.172261
404785.41,5015028.21,9.809863
404824.4,5015046.11,0.8200751
404817.83,5015041.9,1.042307
404797.59,5015026.95,12.21975
404806.63,5015031.64,9.538017
404793.52,5015023.19,12.58188
404832.11,5015040.75,1.465065
404829.73,5015035.84,1.510908
404803.52,5015020.71,10.25485
404794.82,5015016.15,11.82717
404802.41,5015016.24,10.01921
404828.03,5015028.24,7.014692
404811.9,5015019.46,12.8498
404824.54,5015025.38,7.741875
404804.21,5015009.96,13.26848
404812.89,5015013.03,12.86956
404819.58,5015013,12.31806
404836.65,5015021.97,11.34834
404840.98,5015024.31,10.64827
404829.11,5015011.21,13.77906
404832.21,5015008.61,15.31042
404844,5015013.13,11.6683
404588.55,5015138.51,9.85893
404589.62,5015130.6,10.54702
404600.25,5015135.17,9.908982
404606.01,5015135.78,9.161924
404599.36,5015127.88,10.32089
404617.48,5015132.92,11.90169
404609.87,5015127.72,8.596602
404634.88,5015138.75,10.17748
404606.49,5015123.02,10.42431
404613.26,5015123.03,8.771126
404641.46,5015137.23,1.005377
404627.04,5015130.59,9.897111
404622.74,5015125.19,8.475727
404639.44,5015129.56,0.3705475
404630.95,5015124.21,6.090503
404623.3,5015119.24,6.40846
404645.89,5015079.91,1.432541
404645.45,5015088.56,0.4330786
404636.58,5015084,0.3117767
404610.67,5015076.51,0.4844501
404634.62,5015090.37,1.895856
404618.16,5015082.42,0.3640936
404605.43,5015076.01,2.794997
404637.77,5015095.7,2.60081
404600.6,5015080.42,1.289097
404612.87,5015090.6,1.693845
404585.8,5015078.67,2.803694
404608.51,5015095.27,1.942068
404602.01,5015091.92,0.9575323
404594.1,5015089.43,1.16412
404633.08,5015112.93,0.456189
404596.14,5015095.91,2.940213
404661.92,5015075.92,9.534745
404653.15,5015077.47,1.32179
404589.3,5015202.72,10.53801
404614.83,5015205.29,11.64817
404593.18,5015189.46,11.53582
404619.31,5015201.59,9.327602
404603.01,5015193.39,9.587914
404598.84,5015189.48,10.58405
404591.84,5015182.75,1.014836
404609.81,5015191.63,9.804442
404623.17,5015197.83,9.351112
404604.19,5015186.88,9.068303
404596.81,5015180.7,11.91727
404622.11,5015192.91,8.542071
404650.57,5015205.54,0.8937195
404612.73,5015185.75,11.90561
404640.42,5015198.75,10.92633
404609.67,5015181.84,7.833432
404630.8,5015186.79,12.01241
404613.81,5015178.74,8.172925
404590.32,5015165.08,0.2960705
404644.24,5015187.63,18.40499
404605.84,5015164.38,8.233651
404613.48,5015162.69,9.914447
404595.69,5015150.87,5.461646
404632.34,5015168.35,11.36958
404618.29,5015157.3,10.62653
404651.39,5015174.58,10.24327
404599.33,5015148.68,1.996116
404610.39,5015153.58,5.674092
404599.23,5015142.72,8.537725
404644.3,5015160.95,10.14787
404622.33,5015150.51,7.825186
404614.13,5015146.29,5.47003
404617.7,5015141.79,7.532361
404621.7,5015141.41,8.736294
404633.72,5015149.1,11.72501
404648.4,5015153.05,2.104379
404638.95,5015150.04,10.56729
404647.32,5015149.27,2.052169
404638.57,5015143.41,10.5569
404655.15,5015197.45,0.362597
404654.39,5015189.82,0.7299927
404659.66,5015188.07,1.00543
404687.48,5015197.84,0.3146942
404659.48,5015180.65,0.7211816
404658.23,5015172.25,2.265562
404656.52,5015164.78,2.112092
404702.67,5015182.92,1.014152
404702.84,5015173.71,1.078843
404705.69,5015169.43,0.737273
404714.12,5015165.51,5.944075
404715.76,5015147.32,2.641346
404728.15,5015132.01,1.356666
404732.84,5015127.44,2.030629
404737.09,5015124.1,1.224084
404742.28,5015116.03,1.335569
404747.31,5015113.89,1.130057
404758.28,5015075.24,0.2820605
404769.93,5015113.33,0.5624731
404758.05,5015113.35,1.126139
404791.94,5015110.93,0.368194
404788.51,5015116.55,1.385643
404732.63,5015169.02,11.95877
404729.1,5015163.63,10.98406
404724.27,5015158.24,14.84546
404728.35,5015157.06,13.50014
404736.87,5015156.68,1.049421
404721.98,5015146.4,2.349988
404723.22,5015141.6,1.179543
404733.14,5015143.41,1.538393
404848.25,5015005.95,12.87902
404855.44,5015001.42,12.69043
404871.16,5015002.44,12.02441
404875.95,5015000.75,12.23513
404852.76,5015037.7,1.214385
404856.66,5015022.37,9.301455
404850.22,5015010.38,13.58956
404862.83,5015015.6,11.94558
404869.41,5015016.38,11.98157
404861.1,5015007.67,13.42276
404873.69,5015009.38,12.0886
404868.51,5015006.97,13.19794
404909.64,5015104.81,1.25034
404917.77,5015108.18,6.513032
404594.78,5015045.59,12.69644
404612.06,5015052.48,12.2748
404604.43,5015037.25,13.36609
404590.72,5015030.11,14.04543
404587.42,5015028.45,15.42471
404628.77,5015050.28,14.64115
404619.58,5015045.45,14.78613
404614.26,5015040.21,14.98124
404586.35,5015022.17,15.44354
404623.68,5015038,14.94278
404602.85,5015027,14.91373
404597.26,5015019.39,13.19955
404647.08,5015046.11,12.61476
404714.9,5015007.53,16.99705
404695.93,5015002.35,16.27433
404690.75,5015001.31,17.22719
404703.55,5015010.43,19.35076
404696.91,5015007.41,18.68852
404716.14,5015023.11,17.28083
404701.25,5015013.96,15.92813
404685.26,5015006.81,17.29736
404714.17,5015033.39,15.62641
404685.83,5015018.37,18.28715
404677.27,5015014.26,16.74511
404669.12,5015008.74,14.21751
404659.78,5015007.1,15.86928
404689.23,5015025.2,19.5529
404707.9,5015034.74,16.66262
404690.25,5015028.46,19.6484
404668.45,5015018.07,13.35095
404639.8,5015003.27,16.75523
404712.11,5015042.25,14.74705
404657.2,5015014.76,13.53149
404698.5,5015037.49,16.26661
404681.58,5015030.21,17.39438
404668.54,5015023.23,15.04739
404658.31,5015021.78,15.56987
404679.84,5015035.25,15.78243
404618.03,5015003.61,15.45758
404660.5,5015026.11,12.3559
404648.79,5015022.28,14.18662
404700.24,5015049.07,14.00792
404683.58,5015040.3,15.90238
404638.21,5015016.72,13.75104
404612.87,5015006.72,21.38341
404671.22,5015037.34,15.20054
404663.4,5015032.87,17.39623
404620.51,5015013.47,12.08832
404625.9,5015015.78,12.93476
404689.89,5015049.12,14.33067
404649.28,5015028.68,15.3469
404638.62,5015023.09,15.17276
404641.76,5015027.74,14.39562
404663.7,5015041.63,14.44156
404650.32,5015037.71,13.82514
404624.79,5015023.81,14.80425
404602.65,5015012.24,14.0786
404634.61,5015034.15,14.14479
404618.91,5015026.76,15.53891
404640.02,5015038.34,15.18856
404824.2,5015002.55,16.89454
404819.51,5015006.16,14.34512
404795.92,5015000.9,15.11619
404780.95,5015001.23,17.11313
404789.59,5015009.29,13.37589
404777.46,5015007.16,16.83338
404759.64,5015004.76,18.32199
404786.63,5015018.68,15.07831
